ms,fsr,ax,ay,az,gx,gy,gz,tx100,ty100,label
38808,2400,-194,-3976,16152,295,-197,21,-1040,1799,0
38858,2554,40,-3930,17084,584,-138,-20,-1042,1798,0
38908,2604,214,-3114,18324,885,-80,-45,-1045,1790,0
38958,3081,330,-1810,19162,1238,-33,-99,-1045,1789,0
39008,3223,394,-246,19356,1401,100,-116,-1045,1788,0
39058,3704,-482,1012,18662,1658,223,-121,-1044,1755,0
39108,4506,-358,1566,18400,1728,119,-109,-1043,1719,0
39158,4519,-432,2572,17302,1789,255,-132,-1042,1677,0
39208,5094,-432,4632,16344,1946,230,9,-1031,1255,1
39258,5098,-826,5982,15486,1914,479,-79,-1001,818,1
39308,5477,-1148,6994,14172,1829,401,25,-956,369,1
39358,5828,-1114,8634,13298,1821,582,-113,-919,-111,1
39408,5378,-1958,9040,12258,1745,653,-1,-909,-172,1
39458,5462,-2118,11552,10990,1753,340,7,-826,-768,1
39508,5407,-2470,12254,9832,1629,326,78,-735,-1341,1
39558,5119,-1896,14420,8634,1541,305,45,-696,-1950,0
39608,5089,-2990,13536,7646,1518,342,96,-595,-2472,0
39658,5129,-2530,14622,6440,1492,388,84,-538,-3004,0
39708,5259,-2564,14864,5288,1355,332,83,-487,-3512,0
39758,5427,-2724,14810,4424,1443,394,52,-431,-3978,0
39808,5177,-2678,15226,3238,1386,379,88,-387,-4433,0
39858,5288,-2794,15848,2056,1337,453,15,-348,-4865,0
39908,6634,-2456,15996,-616,1313,552,-95,-332,-5283,0
39958,8729,-4024,15174,-1136,1014,535,-57,-227,-5542,1
40008,10681,-2318,16964,-3072,630,393,17,-230,-5577,1
40058,11763,-3466,15096,-2850,470,322,-7,-172,-5775,1
40108,12568,-2580,15534,-3134,211,185,-22,-175,-5972,1
40158,13171,-3048,15216,-2932,195,97,-73,-149,-6126,1
40208,13569,-2830,15628,-2966,-19,58,-47,-142,-6269,1
40258,14053,-3056,15610,-3322,-110,4,-50,-126,-6369,1
40308,14310,-3174,15988,-2950,-194,-2,-86,-109,-6469,1
40358,14447,-2412,16096,-4286,-547,311,-270,-136,-6527,1
40408,14785,-4250,17514,-2856,-873,-115,-242,-129,-6534,1
40458,15554,-3434,18144,-1872,-1114,-315,-290,-127,-6550,1
40508,16700,-4030,17540,-1706,-1262,-147,-478,-121,-6562,1
40558,17797,-4326,17064,-1122,-1476,-1121,-438,-113,-6573,1
40608,18658,-4380,14442,2268,-1886,-833,-660,-99,-6575,1
40658,19569,-4570,12980,2760,-2340,-1036,-259,-82,-6570,1
40708,20080,-3526,9426,7462,-1920,-1262,29,-81,-6567,1
40758,20681,-1678,11038,9582,-2104,-972,145,-89,-6524,1
40808,21130,-3016,12436,10082,-1793,-412,32,-83,-6225,1
40858,21325,-2008,10968,12688,-1342,-607,137,-135,-5831,1
40908,21618,-3032,9658,12856,-1397,-341,-101,-122,-5432,1
40958,21722,-2508,9736,12644,-982,181,-6,-137,-5106,1
41008,21837,-2754,8648,15008,-1120,-430,56,-138,-5054,1
41058,21842,-3800,7806,13886,-971,-474,-35,-84,-4655,1
41108,21859,-2242,5196,15190,-951,-589,89,-119,-4170,1
41158,21811,-1674,5408,16176,-1076,-371,84,-185,-3753,1
41208,21736,-2216,6148,14614,-1074,-83,25,-205,-3462,1
41258,21774,-1784,4654,15384,-1004,-387,101,-246,-3126,1
41308,21681,-1812,3266,15634,-1133,-387,69,-280,-2766,1
41358,21697,-766,2596,15368,-987,-138,129,-363,-2427,1
41408,21589,-1232,2548,15916,-1015,-222,136,-410,-2132,1
41458,21462,-416,1664,16642,-1049,-398,187,-495,-1830,1
41508,21337,-890,446,16482,-950,-529,230,-541,-1512,1
41558,21372,602,156,17810,-927,-292,129,-557,-1473,1
41608,21453,534,-546,17542,-885,-183,135,-571,-1431,1
41658,21579,320,-842,17340,-777,-107,83,-584,-1388,1
41708,21656,984,-1448,17516,-668,-208,95,-601,-1342,1
41758,21515,1102,-2332,17754,-655,-74,55,-619,-1291,1
41808,21503,828,-2424,16368,-571,-329,98,-736,-904,1
41858,21400,1798,-2768,17382,-566,-307,69,-755,-859,1
41908,21412,1324,-5102,20584,-171,219,-27,-756,-856,1
41958,21512,1364,-3332,19338,-53,121,24,-757,-854,1
42008,21478,1262,-4038,16600,-32,-212,24,-874,-454,1
42058,21138,1094,-3810,16218,-103,-32,-2,-967,-121,1
42108,20800,1764,-3894,16194,-27,-22,-28,-1080,165,1
42158,20172,1218,-4218,16352,-22,-42,-19,-1147,424,1
42208,19119,1420,-3684,16090,-92,-6,20,-1216,620,1
42258,17750,2038,-3354,15504,-42,341,36,-1311,776,1
42308,17126,392,-3712,16728,-78,136,-58,-1301,914,1
42358,14866,1200,-4292,16620,-134,134,-108,-1305,934,1
42408,10998,716,-3552,16588,-211,401,-19,-1313,1042,0
42458,5524,164,-4868,16260,-295,330,-23,-1292,1203,0
42508,2668,246,-5348,15788,-34,-20,52,-1278,1370,0
42558,2107,480,-3932,16146,-83,-29,105,-1278,1437,0
42608,1638,212,-4998,15806,-31,-10,27,-1265,1552,0
42658,1544,422,-4440,16430,9,-135,27,-1264,1613,0
42708,1485,570,-4810,16032,-9,-107,53,-1271,1689,0
42758,1412,620,-4696,16282,0,-46,28,-1279,1744,0
42808,1311,442,-4710,16166,-4,-44,27,-1277,1793,0
42858,1284,566,-4774,16086,32,-92,6,-1282,1839,0
42908,1113,562,-4596,16300,8,-46,2,-1285,1866,0
42958,1006,610,-4790,16022,33,-80,-7,-1291,1903,0
43008,1029,794,-4622,16292,7,-82,12,-1305,1922,0
43058,964,878,-4534,16204,-34,-13,-4,-1321,1935,0
43108,537,728,-4818,16000,27,-4,-50,-1328,1963,0
43158,530,854,-4620,16292,-31,-11,5,-1339,1973,0
43208,200,664,-4676,15942,-30,53,-49,-1340,1989,0
43258,56,916,-4678,16168,-44,24,12,-1353,2000,0
43308,7,380,-4718,15806,-115,117,-121,-1337,2016,0
43358,9,714,-4902,16194,38,-50,-18,-1340,2033,0
43408,8,662,-4756,16098,22,-7,-18,-1340,2042,0
43458,7,856,-4700,16206,73,-32,-9,-1350,2045,0
43508,9,536,-4498,15964,77,14,-65,-1343,2042,0
43558,7,522,-4658,16298,39,202,-106,-1335,2042,0
43608,691,530,-4456,16134,104,17,-28,-1329,2034,0
43658,1453,568,-4294,16438,59,-28,-52,-1326,2016,0
43708,79,672,-3762,16280,-94,166,-226,-1329,1975,0
43758,6,502,-4174,15796,-4,58,38,-1323,1968,0
43808,60,1008,-4084,16890,-324,72,-41,-1326,1965,0
43858,13,992,-3968,18162,286,-19,73,-1328,1959,0
43908,82,388,-4230,16086,460,330,-20,-1316,1953,0
43958,0,116,-3322,13080,-1464,1534,-263,-1316,1953,0
44008,0,-342,-5468,15562,47,73,7,-1268,2018,0
44058,0,-450,-4896,16422,-225,768,156,-1222,2031,0
44108,0,-568,-4516,15836,53,369,-64,-1177,2032,0
44158,0,-436,-4276,15704,199,21,-245,-1144,2023,0
44208,35,-552,-4994,16006,105,44,-166,-1112,2047,0
44258,28,-212,-4688,15870,254,-10,-99,-1101,2054,0
44308,42,-1046,-3928,16918,229,63,-307,-1095,2048,0
44358,92,-846,-3280,16732,150,48,-425,-1055,1974,0
44408,110,-696,-3646,16204,110,-82,-310,-1028,1935,0
44458,142,-76,-3660,16388,235,-29,-272,-1037,1901,0
44508,154,-504,-3490,16768,114,9,-294,-1024,1859,0
44558,161,52,-4122,16244,75,-75,-272,-1040,1861,0
44608,175,86,-3512,16594,221,-37,-376,-1056,1828,0
44658,170,794,-3100,16806,46,72,125,-1105,1778,0
44708,216,-382,-2782,16320,70,99,168,-1086,1723,0
44758,214,-792,-2554,16992,145,42,-240,-1051,1660,0
44808,226,1176,-3088,16308,-78,225,208,-1122,1639,0
44858,238,-804,-3456,16724,61,253,336,-1080,1635,0
44908,250,-1418,-2862,16896,-8,205,-32,-1015,1601,0
44958,243,-630,-3290,16440,8,206,-97,-997,1597,0
45008,282,-1312,-2642,16924,42,206,47,-949,1558,0
45058,294,-656,-2850,16864,51,77,44,-941,1535,0
45108,264,-1220,-2926,17026,57,253,237,-937,1533,0
45158,257,-1656,-2654,16818,55,42,111,-880,1504,0
45208,288,-1046,-2716,16396,24,-42,174,-861,1486,0
45258,288,-1418,-2892,16640,20,-23,-12,-828,1478,0
45308,305,-1228,-2556,16994,34,19,-27,-825,1474,0
45358,308,-1398,-2690,16680,43,3,37,-798,1457,0
