ms,fsr,ax,ay,az,gx,gy,gz,tx100,ty100,tx,ty,label,fsr_slope
18956,2009,-400,-242,16798,-21,5,3,-2005,63,-20.05,0.63,-1,8.440601503759398
19007,2067,-394,-270,16646,1,3,8,-2006,69,-20.06,0.69,-1,7.336842105263158
19056,2128,-330,-170,16778,17,-15,12,-2010,68,-20.1,0.68,-1,7.647368421052631
19106,2309,-440,-218,16804,14,-9,10,-2008,70,-20.08,0.7,-1,10.506015037593984
19156,2349,-406,-150,16756,11,-9,9,-2008,69,-20.08,0.69,-1,14.02781954887218
19206,2402,-580,-228,16802,24,-19,14,-1999,71,-19.99,0.71,-1,18.83609022556391
19256,2495,-316,-126,16820,13,-4,15,-2005,68,-20.05,0.68,-1,24.09624060150376
19306,2687,-422,-310,16694,97,1,-3,-2005,75,-20.05,0.75,-1,31.354887218045114
19356,4735,-292,202,16764,837,-887,86,-2011,55,-20.11,0.55,-1,67.42105263157895
19406,7423,866,1530,17196,717,-433,5,-2020,44,-20.2,0.44,1,138.6954887218045
19456,12111,490,868,17788,850,-87,-117,-2026,37,-20.26,0.37,1,269.07593984962404
19506,16259,734,3608,16868,1728,-279,100,-2033,13,-20.33,0.13,1,443.4609022556391
19556,19409,1810,5212,17288,1590,-73,-219,-2047,-20,-20.47,-0.2,1,640.1781954887218
19606,20456,1530,6028,16472,1307,8,-278,-2059,-59,-20.59,-0.59,1,824.6593984962406
19656,21165,954,4062,16292,1416,11,-297,-2121,-259,-21.21,-2.59,1,990.3338345864662
19706,21722,1864,8942,14322,1715,-346,-219,-2219,-695,-22.19,-6.95,1,1134.3097744360903
19756,22088,780,8286,14558,1661,-290,-136,-2248,-1034,-22.48,-10.34,1,1253.1406015037594
19806,22376,1740,10602,13136,1423,-62,-458,-2321,-1457,-23.21,-14.57,1,1347.5872180451129
19856,22626,-266,11496,11952,1696,165,-435,-2282,-1895,-22.82,-18.95,1,1415.3075187969926
19906,22758,486,12704,11648,1585,-1,-429,-2282,-1952,-22.82,-19.52,1,1454.9984962406015
19956,22897,-158,12666,11348,1773,38,-396,-2254,-2380,-22.54,-23.8,1,1465.5879699248121
20006,22909,716,13452,10380,1706,130,-447,-2274,-2806,-22.74,-28.06,1,1445.854135338346
20056,22905,-1768,15388,6524,1287,308,-592,-2164,-3378,-21.64,-33.78,1,1395.684962406015
20106,22818,-840,14522,6178,1445,142,-174,-2116,-3871,-21.16,-38.71,1,1315.8872180451128
20156,22847,-1726,13242,7720,1244,269,-420,-2104,-3912,-21.04,-39.12,1,1206.2947368421053
20206,22915,-380,16096,1962,1230,167,-431,-2090,-4568,-20.9,-45.68,1,1067.6864661654135
20256,22986,-2890,15554,3178,699,169,-276,-1944,-5000,-19.44,-50.0,1,900.7142857142857
20306,22966,-2614,15772,3576,542,63,-140,-1837,-5363,-18.37,-53.63,1,705.6744360902255
20356,22871,-1980,15840,3622,868,78,-133,-1779,-5688,-17.79,-56.88,1,511.1195488721805
20406,22799,-3026,15828,1746,1174,168,-292,-1673,-5997,-16.73,-59.97,1,330.706015037594
20456,22704,-2062,16172,1272,1257,298,-390,-1635,-6318,-16.35,-63.18,1,199.8345864661654
20506,22692,-4286,15506,956,874,324,-557,-1481,-6482,-14.81,-64.82,1,118.35714285714286
20556,22629,-3688,15812,-1914,697,439,-698,-1385,-6637,-13.85,-66.37,-1,76.04285714285714
20606,22481,-4374,15210,-2146,750,549,-659,-1261,-6724,-12.61,-67.24,-1,43.30375939849624
20656,22227,-4488,14824,-240,654,593,-767,-1245,-6736,-12.45,-67.36,-1,15.085714285714285
20706,21944,-6840,13694,-4646,835,589,-670,-1001,-6607,-10.01,-66.07,-1,-9.977443609022556
20756,22005,-6246,14334,-3812,982,401,-367,-830,-6559,-8.3,-65.59,-1,-28.72406015037594
20806,22033,-6248,13982,-6262,685,201,-108,-695,-6439,-6.95,-64.39,-1,-42.3984962406015
20856,22088,-5340,13804,-5510,973,318,-114,-616,-6386,-6.16,-63.86,-1,-50.82406015037594
20906,22197,-5712,13398,-6390,751,155,-74,-530,-6287,-5.3,-62.87,-1,-54.79924812030075
20956,22291,-6062,13478,-6730,861,183,-158,-444,-6184,-4.44,-61.84,-1,-54.393233082706764
21006,22364,-5178,12652,-7528,823,251,-248,-409,-6068,-4.09,-60.68,-1,-51.84360902255639
21056,22424,-6196,13116,-8422,679,115,-219,-344,-5928,-3.44,-59.28,-1,-47.68045112781955
21106,22460,-6678,11096,-11376,410,167,-115,-335,-5889,-3.35,-58.89,-1,-43.653383458646616
21156,22493,-5874,11862,-9488,-51,88,-91,-290,-5706,-2.9,-57.06,-1,-38.158646616541354
21206,22411,-6096,11360,-9438,-316,-27,46,-232,-5528,-2.32,-55.28,-1,-32.22932330827068
21256,22229,-6150,12010,-9100,-333,-37,22,-186,-5411,-1.86,-54.11,-1,-27.021052631578947
21306,22089,-6164,12150,-9536,-419,-76,64,-154,-5302,-1.54,-53.02,-1,-22.990225563909775
21356,21941,-6662,12804,-7510,-592,-105,-49,-90,-5284,-0.9,-52.84,-1,-21.254887218045113
21406,21785,-6764,13272,-9190,-882,-258,-67,-86,-5277,-0.86,-52.77,-1,-21.486466165413535
21456,21831,-5702,12662,-6730,-376,-260,316,-84,-5281,-0.84,-52.81,-1,-21.03609022556391
21506,22018,-6536,14312,-5818,-808,-334,208,-49,-5366,-0.49,-53.66,-1,-16.790977443609023
21556,22054,-6118,13872,-6798,-712,-316,126,-40,-5409,-0.4,-54.09,-1,-12.012781954887219
21606,22087,-6574,13378,-5962,-666,-442,398,5,-5443,0.05,-54.43,-1,-8.235338345864662
21656,22060,-5206,14200,-2836,-905,-321,190,2,-5468,0.02,-54.68,-1,-8.261654135338345
21706,21974,-6130,14746,-4136,-1083,-375,263,7,-5597,0.07,-55.97,-1,-13.733834586466166
21756,21642,-5746,14596,-352,-923,-507,520,6,-5783,0.06,-57.83,-1,-23.030827067669172
21806,21024,-4654,15778,-2938,-1085,-239,311,-74,-5976,-0.74,-59.76,-1,-40.16842105263158
21856,20608,-5678,14932,1032,-788,-348,333,-73,-6111,-0.73,-61.11,-1,-60.863157894736844
21906,20651,-4562,15758,-828,-774,-391,271,-142,-6297,-1.42,-62.97,-1,-76.99699248120301
21956,20874,-5006,15354,1038,-598,-377,331,-173,-6425,-1.73,-64.25,-1,-86.1360902255639
22006,20976,-3648,15402,2002,-769,-347,230,-271,-6583,-2.71,-65.83,-1,-90.53458646616541
22056,20653,-4348,15156,1618,-936,-234,53,-313,-6689,-3.13,-66.89,-1,-96.51278195488722
22106,20010,-4962,15260,3672,-1152,-218,121,-325,-6704,-3.25,-67.04,0,-108.44511278195489
22156,19370,-3942,15086,3948,-1239,-350,363,-386,-6743,-3.86,-67.43,0,-125.31503759398497
22206,19022,-3046,14882,6222,-875,-209,304,-490,-6705,-4.9,-67.05,0,-143.75488721804513
22256,18775,-3206,15792,5442,-808,-46,72,-575,-6721,-5.75,-67.21,0,-163.50075187969924
22306,18730,-3498,14958,6730,-747,-87,100,-631,-6658,-6.31,-66.58,0,-180.906015037594
22356,18497,-3016,15102,5858,-923,-82,168,-700,-6655,-7.0,-66.55,0,-198.92556390977444
22406,17781,-3412,12722,9178,-990,-33,199,-733,-6441,-7.33,-64.41,0,-224.4578947368421
22456,16634,-2516,13782,8176,-1489,121,110,-811,-6346,-8.11,-63.46,0,-259.62857142857143
22506,15208,-2692,12912,8900,-1308,210,73,-865,-6207,-8.65,-62.07,0,-304.403007518797
22556,13659,-3338,11412,11176,-1355,-28,126,-881,-5940,-8.81,-59.4,0,-360.496992481203
22606,12727,-2270,11946,10616,-1232,-108,301,-949,-5764,-9.49,-57.64,0,-416.7601503759399
22656,12474,-2540,10706,12504,-980,-226,330,-998,-5498,-9.98,-54.98,0,-462.9887218045113
22706,11437,-1608,11276,12074,-1051,-265,241,-1087,-5314,-10.87,-53.14,0,-510.97443609022554
22756,10661,-1814,9456,13620,-1044,-281,232,-1152,-5033,-11.52,-50.33,0,-559.4428571428572
22806,9257,-1186,9118,13968,-1287,-307,242,-1240,-4772,-12.4,-47.72,0,-621.2135338345864
22856,7322,-762,8340,14674,-1422,-181,165,-1338,-4499,-13.38,-44.99,0,-699.5007518796992
22906,5069,-554,7286,15384,-1457,-164,147,-1431,-4203,-14.31,-42.03,-1,-789.3157894736842
22956,3716,-606,5952,16196,-1379,-53,71,-1441,-4159,-14.41,-41.59,-1,-871.5067669172932
23006,2437,-1154,3676,16094,-1083,-78,88,-1487,-3726,-14.87,-37.26,-1,-944.5571428571428
23056,2125,-516,4726,16122,-861,-79,147,-1560,-3411,-15.6,-34.11,-1,-999.2864661654136
23106,2093,-812,3282,16804,-870,-35,121,-1607,-3063,-16.07,-30.63,-1,-1036.7639097744361
23156,2141,-628,2696,16808,-763,-173,176,-1657,-2739,-16.57,-27.39,-1,-1056.718045112782
23206,2178,-138,2512,17132,-820,-122,102,-1665,-2701,-16.65,-27.01,-1,-1055.73007518797
23256,1910,-408,1044,16844,-737,-207,126,-1717,-2348,-17.17,-23.48,-1,-1037.1413533834586
23306,1495,358,1172,17270,-527,-291,179,-1728,-2308,-17.28,-23.08,-1,-999.8308270676691
23356,1275,382,986,17498,-594,-116,68,-1739,-2268,-17.39,-22.68,-1,-943.4248120300751
23406,1236,162,-286,16528,-560,-167,11,-1808,-1912,-18.08,-19.12,-1,-872.9834586466166
23456,1052,268,-1076,16708,-656,-227,78,-1873,-1568,-18.73,-15.68,-1,-798.4015037593985
23506,1331,1300,966,17444,216,47,-23,-1887,-1543,-18.87,-15.43,-1,-718.918045112782
23556,1325,504,-1030,17044,-29,63,-25,-1951,-1258,-19.51,-12.58,-1,-643.1105263157895
23606,1480,588,-972,16324,-14,4,-30,-2012,-1017,-20.12,-10.17,-1,-561.2571428571429
23656,1770,554,-664,16762,19,54,-36,-2060,-829,-20.6,-8.29,-1,-462.34285714285716
23706,2021,296,-634,16726,30,-7,-13,-2089,-671,-20.89,-6.71,-1,-360.1203007518797
23756,2073,380,-760,16848,6,-45,4,-2117,-530,-21.17,-5.3,-1,-255.24812030075188
23806,2165,692,-440,17236,-11,-18,20,-2122,-517,-21.22,-5.17,-1,-158.31578947368422
23856,2213,394,-814,16708,-14,1,2,-2146,-396,-21.46,-3.96,-1,-80.58571428571429
23906,2243,484,-676,16828,-16,-24,8,-2171,-301,-21.71,-3.01,-1,-30.318045112781956
23956,2294,518,-742,16778,-16,14,7,-2194,-216,-21.94,-2.16,-1,3.5646616541353384
24006,2264,574,-782,16824,-46,-1,12,-2216,-143,-22.16,-1.43,-1,18.962406015037594
24056,2282,534,-806,16790,-15,17,-4,-2233,-79,-22.33,-0.79,-1,29.951127819548873
24106,2374,430,-832,16730,3,-7,3,-2242,-23,-22.42,-0.23,-1,41.51278195488722
24156,2479,568,-730,16768,10,-7,-5,-2257,18,-22.57,0.18,-1,54.909774436090224
24206,2540,538,-678,16780,0,14,-1,-2268,52,-22.68,0.52,-1,69.25413533834586
24256,2571,564,-744,16846,0,-7,2,-2279,83,-22.79,0.83,-1,79.26541353383459
24306,2575,416,-734,16686,-37,12,2,-2280,109,-22.8,1.09,-1,81.78721804511278
24356,2553,518,-746,16802,-11,9,2,-2287,132,-22.87,1.32,-1,78.89699248120301
24406,2588,472,-756,16836,-8,9,5,-2290,152,-22.9,1.52,-1,73.96917293233082
24456,2562,542,-750,16698,-3,7,4,-2296,169,-22.96,1.69,-1,63.73157894736842
24506,2632,426,-808,16886,-23,2,-9,-2296,186,-22.96,1.86,-1,56.628571428571426
24556,2716,434,-726,16710,-17,1,3,-2296,197,-22.96,1.97,-1,48.67443609022556
24606,2721,554,-744,16760,0,4,0,-2302,207,-23.02,2.07,-1,41.14736842105263
24656,2808,418,-712,16782,0,6,1,-2300,213,-23.0,2.13,-1,37.57593984962406
24706,2790,450,-638,16786,-31,8,-4,-2300,215,-23.0,2.15,-1,36.14962406015037
24756,2841,574,-786,16808,-16,-3,-15,-2307,224,-23.07,2.24,-1,35.11654135338346
24806,2830,426,-736,16742,-24,27,-5,-2304,229,-23.04,2.29,-1,34.22406015037594
24856,2929,372,-830,16830,-18,8,-8,-2300,239,-23.0,2.39,-1,34.50375939849624
24906,2993,426,-756,16734,-9,10,-3,-2299,243,-22.99,2.43,-1,35.09473684210526
24956,3018,376,-762,16764,-11,-10,3,-2295,247,-22.95,2.47,-1,35.7203007518797
25006,3113,522,-718,16854,-20,8,-7,-2300,247,-23.0,2.47,-1,36.1406015037594
25056,3178,346,-750,16718,-21,17,-15,-2295,250,-22.95,2.5,-1,36.49699248120301
25106,3197,230,-1002,16778,-20,8,-6,-2284,265,-22.84,2.65,-1,37.23007518796992
25156,2980,270,-758,16586,-25,-39,19,-2278,266,-22.78,2.66,-1,35.283458646616545
25206,2923,274,-1090,16668,54,-44,8,-2272,283,-22.72,2.83,-1,32.73233082706767
25256,4259,770,-276,16540,349,-170,50,-2293,256,-22.93,2.56,-1,49.18045112781955
25306,5736,1076,-498,17672,485,-105,-25,-2297,255,-22.97,2.55,-1,84.25338345864661
25356,8226,626,650,17866,1141,-400,45,-2298,245,-22.98,2.45,1,149.796992481203
25406,13446,1678,930,18226,1962,-566,110,-2306,235,-23.06,2.35,1,281.93383458646616
25456,17749,1446,2454,17080,2184,292,-432,-2312,214,-23.12,2.14,1,458.80375939849625
25506,19771,800,6448,16616,2086,-174,-293,-2314,168,-23.14,1.68,1,642.827067669173
25556,20672,1530,8132,14888,1675,-51,-271,-2366,-283,-23.66,-2.83,1,815.2751879699248
25606,21273,1278,7654,14818,1299,-112,-193,-2399,-648,-23.99,-6.48,1,969.3864661654135
25656,21641,1702,8618,14132,1286,212,-331,-2450,-1017,-24.5,-10.17,1,1102.2308270676692
25706,21954,232,9022,13478,1405,119,-456,-2417,-1370,-24.17,-13.7,1,1210.9421052631578
25756,22133,-56,9640,13222,1360,-33,-256,-2373,-1705,-23.73,-17.05,1,1294.1977443609023
25806,22165,400,12136,11158,947,-8,-362,-2360,-2158,-23.6,-21.58,1,1348.7263157894736
25856,22143,604,12346,10718,1186,74,-211,-2360,-2568,-23.6,-25.68,1,1375.4285714285713
25906,22199,-944,10902,12378,1167,179,-212,-2279,-2801,-22.79,-28.01,1,1375.0481203007519
25956,22175,590,14450,9218,1178,174,-442,-2289,-3241,-22.89,-32.41,1,1345.8383458646617
26006,22104,-1258,14580,7902,1712,356,-476,-2202,-3672,-22.02,-36.72,1,1288.3067669172933
26056,22029,-3618,13944,8722,1175,296,-577,-2008,-3958,-20.08,-39.58,1,1202.1721804511278
26106,21825,-1212,15432,5366,1252,281,-429,-1965,-4419,-19.65,-44.19,1,1085.075939849624
26156,21820,-3866,14370,7554,1440,210,-220,-1792,-4646,-17.92,-46.46,1,936.4699248120301
26206,21736,-1822,15964,3128,1528,373,-437,-1749,-5106,-17.49,-51.06,1,757.4330827067669
26256,21735,-2964,16234,2378,1396,430,-485,-1655,-5491,-16.55,-54.91,1,571.1864661654135
26306,21640,-2774,16430,480,1206,346,-472,-1585,-5870,-15.85,-58.7,1,380.62406015037595
26356,21746,-5002,13780,2656,1134,359,-616,-1557,-5888,-15.57,-58.88,1,206.97593984962407
26406,21870,-3854,14604,-1532,1192,327,-508,-1540,-5918,-15.4,-59.18,-1,97.18947368421053
26456,21867,-5570,14584,-514,1078,243,-387,-1318,-6065,-13.18,-60.65,-1,42.634586466165416
26506,21947,-5918,15560,-2768,869,247,-546,-1134,-6162,-11.34,-61.62,-1,14.95639097744361
26556,21999,-4592,14746,-3342,1140,317,-287,-1033,-6270,-10.33,-62.7,-1,-1.024812030075188
26606,22136,-5920,14498,-3452,1303,312,-406,-875,-6299,-8.75,-62.99,-1,-7.5548872180451125
26656,22283,-6772,13288,-5458,1290,415,-619,-687,-6205,-6.87,-62.05,-1,-7.472180451127819
26706,22305,-5538,12570,-6578,1251,406,-734,-674,-6192,-6.74,-61.92,-1,-3.098496240601504
26756,22413,-7982,11596,-8182,791,300,-525,-454,-5943,-4.54,-59.43,-1,5.116541353383458
26806,22507,-7052,11026,-8432,533,282,-453,-304,-5726,-3.04,-57.26,-1,14.758646616541354
26856,22618,-7524,11224,-9326,202,144,-175,-172,-5513,-1.72,-55.13,-1,25.124812030075187
26906,22691,-7988,11984,-7948,159,144,-100,-32,-5386,-0.32,-53.86,-1,36.70375939849624
26956,22738,-6438,11336,-10358,-151,140,-89,-8,-5220,-0.08,-52.2,-1,47.83533834586466
27006,22595,-7626,10936,-9316,-457,17,-46,89,-5070,0.89,-50.7,-1,54.95639097744361
27056,22210,-6474,12436,-8578,-861,0,42,102,-5045,1.02,-50.45,-1,54.65488721804511
27106,21680,-7360,11834,-8724,-1157,-130,172,163,-4978,1.63,-49.78,-1,43.288721804511276
27156,20735,-6508,12758,-6310,-1123,-109,221,185,-5049,1.85,-50.49,-1,18.561654135338348
27206,19790,-6972,14628,-7204,-1941,-158,-35,185,-5059,1.85,-50.59,-1,-19.36015037593985
27256,18898,-6548,12968,-5248,-1155,-237,423,188,-5072,1.88,-50.72,-1,-67.11428571428571
27306,18598,-8208,15456,-2206,-1728,-399,237,197,-5092,1.97,-50.92,0,-116.38796992481203
27356,17730,-5594,14466,-3132,-1282,-382,467,156,-5319,1.56,-53.19,0,-171.81353383458648
27406,17671,-6912,14594,1222,-1315,-531,427,189,-5484,1.89,-54.84,0,-220.08496240601505
27456,17285,-5484,15202,950,-1242,-592,459,135,-5709,1.35,-57.09,0,-267.60375939849627
27506,17134,-5452,14302,3478,-952,-400,287,98,-5836,0.98,-58.36,0,-309.12631578947367
27556,17251,-4860,15362,2344,-956,-357,235,21,-6019,0.21,-60.19,0,-340.9187969924812
27606,17231,-5156,14328,4740,-880,-296,235,-20,-6074,-0.2,-60.74,0,-363.69398496240603
27656,16795,-4396,15522,3442,-1069,-215,289,-107,-6215,-1.07,-62.15,0,-383.00075187969924
27706,16372,-4480,14558,6036,-970,-311,258,-175,-6222,-1.75,-62.22,0,-399.7503759398496
27756,15737,-3872,14906,5512,-985,-245,141,-266,-6272,-2.66,-62.72,0,-414.94436090225565
27806,14957,-4240,13900,7584,-1053,-224,113,-323,-6200,-3.23,-62.0,0,-429.7578947368421
27856,14341,-3950,13978,8096,-877,-189,165,-391,-6127,-3.91,-61.27,0,-440.2654135338346
27906,13815,-3826,13642,8498,-844,-197,131,-453,-6041,-4.53,-60.41,0,-444.687969924812
27956,13359,-3580,13612,8738,-824,-115,74,-520,-5962,-5.2,-59.62,0,-441.53533834586466
28006,13038,-3456,12640,9896,-941,-130,84,-582,-5822,-5.82,-58.22,0,-431.1225563909774
28056,12477,-3090,12610,9282,-1058,-105,120,-649,-5730,-6.49,-57.3,0,-420.4315789473684
28106,11671,-3356,10908,11466,-1083,-78,118,-694,-5505,-6.94,-55.05,0,-414.9872180451128
28156,10380,-3000,11176,11522,-1255,-127,198,-754,-5326,-7.54,-53.26,0,-427.85563909774436
28206,8780,-2506,10834,12208,-1334,-128,211,-832,-5141,-8.32,-51.41,0,-462.93082706766916
28256,8226,-3192,8662,13680,-942,-85,166,-862,-4843,-8.62,-48.43,0,-503.4481203007519
28306,7662,-2638,9258,13580,-1332,-142,177,-918,-4622,-9.18,-46.22,0,-540.7112781954887
28356,6961,-2466,7636,13950,-1184,-268,281,-970,-4352,-9.7,-43.52,0,-585.2488721804511
28406,6485,-1672,6596,14960,-1204,-282,298,-1059,-4053,-10.59,-40.53,0,-621.3240601503759
28456,6640,-1458,6588,15064,-1262,-183,193,-1146,-3797,-11.46,-37.97,0,-644.4586466165414
28506,6407,-860,5952,15776,-1360,-259,231,-1253,-3535,-12.53,-35.35,0,-657.2984962406015
28556,6050,-1626,3248,16062,-1220,-176,134,-1302,-3174,-13.02,-31.74,0,-657.2601503759398
28606,6408,-976,3252,16204,-1153,-280,171,-1378,-2867,-13.78,-28.67,0,-635.5796992481203
28656,6493,-596,2304,16440,-1161,-342,191,-1462,-2555,-14.62,-25.55,-1,-603.2939849624061
28706,5696,-116,504,16944,-1163,-356,220,-1559,-2196,-15.59,-21.96,-1,-573.5812030075188
28756,5178,308,1764,17398,-1025,-60,40,-1573,-2163,-15.73,-21.63,-1,-545.2406015037594
28806,4440,-506,-452,18750,-1262,-73,-27,-1581,-2117,-15.81,-21.17,-1,-523.8804511278196
28856,4490,-276,808,14376,345,115,-155,-1591,-2081,-15.91,-20.81,-1,-495.7172932330827
28906,3991,-138,-1032,17098,23,-92,37,-1667,-1716,-16.67,-17.16,-1,-468.1744360902256
28956,3803,112,-774,17122,48,43,-48,-1745,-1418,-17.45,-14.18,-1,-435.74436090225566
29006,3753,-380,-926,16924,18,15,-14,-1786,-1157,-17.86,-11.57,-1,-394.7270676691729
29056,3574,-276,-606,16868,11,-40,32,-1826,-951,-18.26,-9.51,-1,-351.1624060150376
29106,3493,4,-452,16792,-11,-22,27,-1874,-784,-18.74,-7.84,-1,-308.0932330827068
29156,4177,-358,-746,16564,61,-55,70,-1897,-626,-18.97,-6.26,-1,-263.3390977443609
29206,5366,168,-102,16746,115,-262,84,-1943,-526,-19.43,-5.26,-1,-217.53458646616542
29256,5272,110,-654,16442,66,-149,53,-1979,-411,-19.79,-4.11,-1,-176.68646616541352
29306,5483,412,-752,16744,45,62,-22,-2026,-310,-20.26,-3.1,-1,-137.28721804511278
29356,5569,-322,-1008,17066,85,215,-105,-2028,-211,-20.28,-2.11,-1,-104.45112781954887
29406,6411,-6,156,16582,66,-81,31,-2045,-186,-20.45,-1.86,-1,-65.00902255639097
29456,6649,-378,-1080,17646,126,266,-129,-2045,-175,-20.45,-1.75,-1,-19.608270676691728
29506,7847,-496,498,16090,208,117,-70,-2034,-174,-20.34,-1.74,-1,39.214285714285715
29556,8546,16,872,17210,386,-348,26,-2036,-176,-20.36,-1.76,1,100.2203007518797
29606,7227,178,818,16038,-399,-342,24,-2062,-192,-20.62,-1.92,1,144.2827067669173
29656,6732,-604,-1358,17074,-231,95,-233,-2045,-94,-20.45,-0.94,1,181.3842105263158
29706,7619,678,814,16332,122,-223,-78,-2096,-121,-20.96,-1.21,1,218.21353383458646
29756,6743,194,-94,16862,33,-115,-117,-2113,-97,-21.13,-0.97,1,231.4578947368421
29806,8625,942,288,16476,236,-386,112,-2168,-96,-21.68,-0.96,1,257.58195488721805
29856,8369,836,902,16202,13,-209,55,-2209,-128,-22.09,-1.28,1,274.5451127819549
29906,7664,1116,-808,2302,-995,1614,-105,-2211,-126,-22.11,-1.26,1,267.7248120300752
29956,6449,1050,-1936,17412,-479,204,-132,-2217,-111,-22.17,-1.11,1,235.05563909774435
30006,6495,-316,-2586,17228,-1041,-265,-43,-2213,-91,-22.13,-0.91,1,198.27518796992481
30056,5879,782,-3068,17060,-449,3,77,-2217,-69,-22.17,-0.69,1,145.74511278195487
30106,5564,988,-3592,17368,-545,23,49,-2222,-44,-22.22,-0.44,-1,83.96992481203007
30156,5399,828,-3956,18158,-342,137,-1,-2226,-18,-22.26,-0.18,-1,27.52330827067669
30206,5656,414,-3896,17792,-103,52,11,-2227,6,-22.27,0.06,-1,-8.31578947368421
30256,5236,480,-4370,18106,-138,-46,18,-2228,33,-22.28,0.33,-1,-52.07518796992481
30306,5400,544,-4474,18000,-135,2,16,-2230,60,-22.3,0.6,-1,-90.10601503759399
30356,5462,348,-4578,18002,-90,-12,10,-2230,88,-22.3,0.88,-1,-125.76842105263158
30406,5840,706,-4436,18124,-5,50,4,-2233,114,-22.33,1.14,-1,-142.5751879699248
30456,6274,278,-4614,17828,71,92,28,-2233,141,-22.33,1.41,-1,-148.56541353383457
30506,7228,290,-4490,18128,237,194,85,-2233,166,-22.33,1.66,-1,-121.44736842105263
30556,9091,636,-3946,17798,985,483,53,-2235,188,-22.35,1.88,-1,-55.747368421052634
30606,10701,90,-3134,17002,563,-194,107,-2234,205,-22.34,2.05,-1,11.306766917293233
30656,10704,462,-3146,17208,-237,179,-75,-2235,222,-22.35,2.22,-1,65.3639097744361
30706,9790,-46,-3556,17708,-611,-643,-102,-2233,240,-22.33,2.4,1,114.39624060150376
30756,9512,278,-3588,18530,-69,-39,-7,-2233,241,-22.33,2.41,1,142.3609022556391
30806,10336,150,-3814,18308,60,86,14,-2233,260,-22.33,2.6,1,207.64887218045112
30856,10771,90,-3608,18420,32,401,33,-2231,277,-22.31,2.77,1,272.5360902255639
30906,11085,-168,-3904,18052,-129,-19,17,-2229,296,-22.29,2.96,1,327.16541353383457
30956,11260,40,-3890,17350,-251,-53,-3,-2227,316,-22.27,3.16,1,359.9661654135338
31006,12171,90,-3776,18232,-130,59,17,-2226,333,-22.26,3.33,1,399.2729323308271
31056,12881,108,-4264,18170,-225,-136,-25,-2225,353,-22.25,3.53,1,430.4609022556391
31106,14137,212,-4570,18576,-33,46,-54,-2225,354,-22.25,3.54,1,464.0887218045113
31156,15430,-472,-4172,18238,-150,47,-115,-2221,373,-22.21,3.73,1,500.69097744360903
31206,16397,-124,-4774,18390,227,-11,-79,-2221,374,-22.21,3.74,1,540.0812030075188
31256,17402,182,-3906,18616,501,7,-71,-2221,375,-22.21,3.75,1,571.0451127819549
31306,18196,90,-3882,19340,466,177,-90,-2221,375,-22.21,3.75,1,597.6466165413534
31356,18920,-64,-3338,19906,1050,280,-98,-2221,376,-22.21,3.76,1,616.3278195488722
31406,19412,-272,-2582,20142,1542,460,-105,-2220,376,-22.2,3.76,1,627.7684210526315
31456,19844,-1884,-1672,20498,1780,320,-47,-2220,376,-22.2,3.76,1,631.8240601503759
31506,20142,-1042,192,19812,1828,432,-139,-2220,376,-22.2,3.76,1,634.7939849624061
31556,20223,-368,3766,18340,1996,453,-162,-2216,345,-22.16,3.45,1,648.9172932330827
31606,20419,-2706,4074,17758,1813,674,-241,-2198,313,-21.98,3.13,1,674.5218045112782
31656,20299,-2246,5884,16208,1812,281,-54,-2182,267,-21.82,2.67,1,683.8458646616541
31706,20403,-3122,3536,17082,1682,460,-224,-2161,239,-21.61,2.39,1,665.7954887218045
31756,20271,-2808,9728,13696,1409,325,-83,-2016,-317,-20.16,-3.17,1,625.5105263157894
31806,20346,-3630,5266,15500,1793,302,-103,-1848,-543,-18.48,-5.43,1,583.1285714285714
31856,20182,-3372,9860,14902,1180,850,-335,-1833,-597,-18.33,-5.97,1,530.2195488721804
31906,20076,-4636,12546,11330,1027,805,-275,-1809,-676,-18.09,-6.76,1,466.60225563909773
31956,20076,-6076,9990,12622,1279,846,-86,-1774,-734,-17.74,-7.34,1,392.22781954887216
32006,19815,-6276,11964,10734,994,640,-74,-1739,-807,-17.39,-8.07,1,315.2518796992481
32056,19547,-5996,11164,10454,933,857,-15,-1479,-1326,-14.79,-13.26,1,234.16315789473686
32106,19241,-6158,10962,9686,790,795,-2,-1237,-1781,-12.37,-17.81,1,158.51052631578946
32156,19291,-7094,12690,8852,1076,855,48,-1004,-2236,-10.04,-22.36,-1,96.31278195488721
32206,19249,-6888,13200,6770,1124,898,130,-802,-2706,-8.02,-27.06,-1,42.97744360902256
32256,19315,-7584,14206,7100,1328,821,141,-778,-2760,-7.78,-27.6,-1,2.1646616541353385
32306,19518,-7484,14440,4252,921,585,109,-587,-3232,-5.87,-32.32,-1,-26.08796992481203
32356,19882,-7396,14038,3424,668,506,91,-414,-3644,-4.14,-36.44,-1,-39.696992481203004
32406,20183,-6020,14776,2120,675,442,167,-345,-4096,-3.45,-40.96,-1,-42.68421052631579
32456,20454,-7430,14570,2382,424,416,84,-214,-4407,-2.14,-44.07,-1,-36.13834586466165
32506,20677,-7044,14220,572,313,66,110,-109,-4699,-1.09,-46.99,-1,-22.618796992481204
32556,20722,-6936,14826,1638,-132,51,-37,-41,-4957,-0.41,-49.57,-1,-7.981954887218045
32606,20568,-6852,15326,2448,-92,-94,-50,0,-5181,0.0,-51.81,-1,6.799248120300752
